5.596000000000000085e+01 4.768999999999999773e+01 7.781000000000000227e+01 7.629000000000000625e+01 5.856000000000000227e+01 6.795999999999999375e+01
6.003000000000000114e+01 6.160000000000000142e+01 5.649000000000000199e+01 4.765999999999999659e+01 6.484999999999999432e+01 4.436999999999999744e+01
4.922999999999999687e+01 5.315999999999999659e+01 5.667000000000000171e+01 4.846000000000000085e+01 6.229999999999999716e+01 5.954999999999999716e+01
4.475000000000000000e+01 5.250000000000000000e+01 4.196000000000000085e+01 4.909000000000000341e+01 5.475999999999999801e+01 5.225999999999999801e+01
5.781000000000000227e+01 6.360999999999999943e+01 5.754999999999999716e+01 5.547999999999999687e+01 6.132999999999999829e+01 6.232999999999999829e+01
4.679999999999999716e+01 5.015999999999999659e+01 5.122999999999999687e+01 4.947999999999999687e+01 6.859999999999999432e+01 5.384000000000000341e+01
3.496999999999999886e+01 3.452000000000000313e+01 3.915999999999999659e+01 4.203000000000000114e+01 4.475000000000000000e+01 3.378000000000000114e+01
6.464000000000000057e+01 5.421999999999999886e+01 5.972999999999999687e+01 4.920000000000000284e+01 6.406000000000000227e+01 5.984000000000000341e+01
4.364000000000000057e+01 6.568000000000000682e+01 5.602000000000000313e+01 5.492999999999999972e+01 5.388000000000000256e+01 6.989000000000000057e+01
5.417000000000000171e+01 4.935000000000000142e+01 4.503999999999999915e+01 6.138000000000000256e+01 5.403000000000000114e+01 5.157999999999999829e+01
5.335999999999999943e+01 6.495000000000000284e+01 5.768999999999999773e+01 6.620000000000000284e+01 7.870999999999999375e+01 5.570000000000000284e+01
5.675000000000000000e+01 5.979999999999999716e+01 6.181000000000000227e+01 5.282999999999999829e+01 6.089999999999999858e+01 6.776999999999999602e+01
7.582999999999999829e+01 5.889000000000000057e+01 4.892999999999999972e+01 5.707999999999999829e+01 5.578999999999999915e+01 7.026999999999999602e+01
4.103999999999999915e+01 5.642000000000000171e+01 4.652000000000000313e+01 5.161999999999999744e+01 4.859000000000000341e+01 6.236999999999999744e+01
5.789999999999999858e+01 5.193999999999999773e+01 6.450000000000000000e+01 6.228000000000000114e+01 6.839000000000000057e+01 6.156000000000000227e+01
6.078000000000000114e+01 5.681000000000000227e+01 6.918999999999999773e+01 6.985999999999999943e+01 6.589000000000000057e+01 5.845000000000000284e+01
4.464000000000000057e+01 4.675000000000000000e+01 3.752000000000000313e+01 4.217000000000000171e+01 3.868999999999999773e+01 5.486999999999999744e+01
5.924000000000000199e+01 6.584999999999999432e+01 7.700000000000000000e+01 6.082000000000000028e+01 7.229000000000000625e+01 5.185000000000000142e+01
6.645999999999999375e+01 6.598999999999999488e+01 6.829000000000000625e+01 7.220999999999999375e+01 4.638000000000000256e+01 5.757999999999999829e+01
8.160999999999999943e+01 1.114899999999999949e+02 1.013700000000000045e+02 8.620000000000000284e+01 8.646999999999999886e+01 9.560999999999999943e+01
5.245000000000000284e+01 5.207000000000000028e+01 4.331000000000000227e+01 4.253999999999999915e+01 5.114000000000000057e+01 3.753999999999999915e+01
4.684000000000000341e+01 4.211999999999999744e+01 4.342999999999999972e+01 3.621999999999999886e+01 4.522999999999999687e+01 3.550999999999999801e+01
7.395000000000000284e+01 9.132999999999999829e+01 7.953000000000000114e+01 8.593999999999999773e+01 9.143999999999999773e+01 6.292999999999999972e+01
5.239000000000000057e+01 4.590999999999999659e+01 4.871000000000000085e+01 5.214000000000000057e+01 4.560999999999999943e+01 5.699000000000000199e+01
5.389999999999999858e+01 5.777000000000000313e+01 5.184000000000000341e+01 6.670999999999999375e+01 5.725000000000000000e+01 5.211999999999999744e+01
6.371000000000000085e+01 5.599000000000000199e+01 6.759999999999999432e+01 7.268999999999999773e+01 6.013000000000000256e+01 5.859000000000000341e+01
7.523000000000000398e+01 5.613000000000000256e+01 6.643999999999999773e+01 5.767999999999999972e+01 7.237999999999999545e+01 5.907000000000000028e+01
4.875000000000000000e+01 4.275000000000000000e+01 5.434000000000000341e+01 4.367000000000000171e+01 5.297999999999999687e+01 6.651000000000000512e+01
7.079999999999999716e+01 6.034000000000000341e+01 6.529000000000000625e+01 5.895000000000000284e+01 6.446999999999999886e+01 6.667000000000000171e+01
4.421999999999999886e+01 4.581000000000000227e+01 5.714999999999999858e+01 3.606000000000000227e+01 4.025000000000000000e+01 4.606000000000000227e+01
7.496999999999999886e+01 8.265999999999999659e+01 8.351000000000000512e+01 7.565999999999999659e+01 1.180900000000000034e+02 8.035999999999999943e+01
7.779000000000000625e+01 8.306999999999999318e+01 6.320000000000000284e+01 8.676999999999999602e+01 6.590000000000000568e+01 7.485999999999999943e+01
5.839000000000000057e+01 5.164999999999999858e+01 5.686999999999999744e+01 5.453999999999999915e+01 5.553000000000000114e+01 6.274000000000000199e+01
5.446999999999999886e+01 5.571000000000000085e+01 5.921999999999999886e+01 6.171999999999999886e+01 8.039000000000000057e+01 6.915000000000000568e+01
5.532000000000000028e+01 5.021999999999999886e+01 5.400000000000000000e+01 5.446999999999999886e+01 8.410999999999999943e+01 4.395000000000000284e+01
5.746000000000000085e+01 6.292999999999999972e+01 7.362000000000000455e+01 5.895000000000000284e+01 6.748999999999999488e+01 5.327000000000000313e+01
5.403999999999999915e+01 6.639000000000000057e+01 7.485999999999999943e+01 6.957999999999999829e+01 6.612000000000000455e+01 7.043000000000000682e+01
6.115999999999999659e+01 5.346000000000000085e+01 6.659999999999999432e+01 5.739999999999999858e+01 4.629999999999999716e+01 4.821999999999999886e+01
5.414000000000000057e+01 6.618000000000000682e+01 6.157999999999999829e+01 8.493999999999999773e+01 6.057000000000000028e+01 5.815999999999999659e+01
6.124000000000000199e+01 5.502000000000000313e+01 5.127000000000000313e+01 5.074000000000000199e+01 5.257999999999999829e+01 4.890999999999999659e+01
6.504999999999999716e+01 5.906000000000000227e+01 6.815999999999999659e+01 6.681999999999999318e+01 7.181999999999999318e+01 7.331999999999999318e+01
7.792000000000000171e+01 8.195000000000000284e+01 8.093000000000000682e+01 9.137000000000000455e+01 9.601999999999999602e+01 6.970000000000000284e+01
4.927000000000000313e+01 5.246000000000000085e+01 5.082999999999999829e+01 5.360000000000000142e+01 4.378999999999999915e+01 6.150000000000000000e+01
5.814999999999999858e+01 5.068999999999999773e+01 5.788000000000000256e+01 4.425000000000000000e+01 7.437999999999999545e+01 5.046000000000000085e+01
7.343999999999999773e+01 6.606000000000000227e+01 7.740000000000000568e+01 4.854999999999999716e+01 5.463000000000000256e+01 7.515000000000000568e+01
5.688000000000000256e+01 5.564000000000000057e+01 6.406999999999999318e+01 6.985999999999999943e+01 5.779999999999999716e+01 6.093999999999999773e+01
6.539000000000000057e+01 5.247999999999999687e+01 5.470000000000000284e+01 6.896999999999999886e+01 6.021999999999999886e+01 5.378999999999999915e+01
5.439000000000000057e+01 3.742000000000000171e+01 4.038000000000000256e+01 4.707000000000000028e+01 4.914000000000000057e+01 5.200999999999999801e+01
4.065999999999999659e+01 4.120000000000000284e+01 5.213000000000000256e+01 6.374000000000000199e+01 4.647999999999999687e+01 4.456000000000000227e+01
6.159000000000000341e+01 4.804999999999999716e+01 6.896999999999999886e+01 5.581000000000000227e+01 4.621000000000000085e+01 3.799000000000000199e+01
6.339000000000000057e+01 6.017000000000000171e+01 7.557999999999999829e+01 5.510999999999999943e+01 7.220000000000000284e+01 6.442000000000000171e+01
4.243999999999999773e+01 3.975000000000000000e+01 3.847999999999999687e+01 3.553000000000000114e+01 3.634000000000000341e+01 4.267000000000000171e+01
5.240999999999999659e+01 5.228000000000000114e+01 5.956000000000000227e+01 7.295999999999999375e+01 4.939999999999999858e+01 6.221999999999999886e+01
5.242000000000000171e+01 5.171999999999999886e+01 6.712000000000000455e+01 5.765999999999999659e+01 6.246000000000000085e+01 6.159000000000000341e+01
4.204999999999999716e+01 5.200999999999999801e+01 4.424000000000000199e+01 3.989999999999999858e+01 5.761999999999999744e+01 6.656999999999999318e+01
5.242000000000000171e+01 5.197999999999999687e+01 7.118999999999999773e+01 5.850999999999999801e+01 5.068999999999999773e+01 7.153000000000000114e+01
7.215000000000000568e+01 7.762999999999999545e+01 6.007999999999999829e+01 5.978999999999999915e+01 7.289000000000000057e+01 4.971999999999999886e+01
8.965000000000000568e+01 5.896999999999999886e+01 5.125000000000000000e+01 6.217999999999999972e+01 6.353000000000000114e+01 6.459999999999999432e+01
6.184000000000000341e+01 5.457999999999999829e+01 5.957999999999999829e+01 5.425000000000000000e+01 5.175999999999999801e+01 7.156000000000000227e+01
4.806000000000000227e+01 5.775000000000000000e+01 5.434000000000000341e+01 4.760000000000000142e+01 5.420000000000000284e+01 5.602000000000000313e+01
5.035999999999999943e+01 7.515999999999999659e+01 5.311999999999999744e+01 8.093999999999999773e+01 8.253000000000000114e+01 6.890000000000000568e+01
6.987000000000000455e+01 6.764000000000000057e+01 4.359000000000000341e+01 6.520999999999999375e+01 6.020000000000000284e+01 7.462999999999999545e+01
4.875000000000000000e+01 5.310000000000000142e+01 4.703000000000000114e+01 5.271000000000000085e+01 6.352000000000000313e+01 6.753000000000000114e+01
6.542000000000000171e+01 5.660999999999999943e+01 7.440000000000000568e+01 6.352000000000000313e+01 6.164999999999999858e+01 5.981000000000000227e+01
6.781000000000000227e+01 6.096000000000000085e+01 5.884000000000000341e+01 7.518999999999999773e+01 6.965000000000000568e+01 8.139000000000000057e+01
4.920000000000000284e+01 6.371000000000000085e+01 5.600999999999999801e+01 4.928000000000000114e+01 5.460000000000000142e+01 5.767000000000000171e+01
5.572999999999999687e+01 5.314000000000000057e+01 4.432999999999999829e+01 3.885999999999999943e+01 5.445000000000000284e+01 5.036999999999999744e+01
4.417999999999999972e+01 4.427000000000000313e+01 5.339000000000000057e+01 4.521999999999999886e+01 4.782000000000000028e+01 5.228000000000000114e+01
8.009000000000000341e+01 7.196999999999999886e+01 6.249000000000000199e+01 7.735999999999999943e+01 6.295000000000000284e+01 4.674000000000000199e+01
6.646999999999999886e+01 6.103000000000000114e+01 7.496999999999999886e+01 6.171999999999999886e+01 6.985999999999999943e+01 5.825000000000000000e+01
6.079999999999999716e+01 8.001999999999999602e+01 5.634000000000000341e+01 6.135999999999999943e+01 5.807999999999999829e+01 5.322999999999999687e+01
6.221000000000000085e+01 7.634000000000000341e+01 8.304000000000000625e+01 7.653000000000000114e+01 6.921999999999999886e+01 7.290000000000000568e+01
4.575000000000000000e+01 4.542000000000000171e+01 3.950000000000000000e+01 4.475999999999999801e+01 4.949000000000000199e+01 4.167999999999999972e+01
6.900000000000000000e+01 6.489000000000000057e+01 4.728000000000000114e+01 5.347999999999999687e+01 4.861999999999999744e+01 5.889000000000000057e+01
5.946000000000000085e+01 5.589000000000000057e+01 5.597999999999999687e+01 5.738000000000000256e+01 3.663000000000000256e+01 4.711999999999999744e+01
5.221000000000000085e+01 3.752000000000000313e+01 4.656000000000000227e+01 5.350999999999999801e+01 5.446999999999999886e+01 4.128000000000000114e+01
5.400000000000000000e+01 4.929999999999999716e+01 6.006000000000000227e+01 5.077000000000000313e+01 5.232999999999999829e+01 6.532999999999999829e+01
4.060999999999999943e+01 5.803999999999999915e+01 5.206000000000000227e+01 5.040999999999999659e+01 4.700999999999999801e+01 5.175000000000000000e+01
6.349000000000000199e+01 6.507999999999999829e+01 7.954000000000000625e+01 5.864999999999999858e+01 6.840000000000000568e+01 6.987000000000000455e+01
5.889999999999999858e+01 6.332999999999999829e+01 6.534999999999999432e+01 5.632999999999999829e+01 5.939000000000000057e+01 5.843999999999999773e+01
6.848999999999999488e+01 8.065999999999999659e+01 7.781999999999999318e+01 7.359999999999999432e+01 8.478000000000000114e+01 7.868000000000000682e+01
4.561999999999999744e+01 5.524000000000000199e+01 6.431000000000000227e+01 4.307000000000000028e+01 5.445000000000000284e+01 5.584000000000000341e+01
6.339000000000000057e+01 7.134000000000000341e+01 8.304999999999999716e+01 6.257999999999999829e+01 5.829999999999999716e+01 6.873000000000000398e+01
5.160999999999999943e+01 4.795000000000000284e+01 5.910999999999999943e+01 4.829999999999999716e+01 5.639000000000000057e+01 5.164999999999999858e+01
6.136999999999999744e+01 4.678999999999999915e+01 4.585000000000000142e+01 4.485000000000000142e+01 5.034000000000000341e+01 5.442999999999999972e+01
6.981000000000000227e+01 7.040999999999999659e+01 8.231000000000000227e+01 7.145000000000000284e+01 6.953000000000000114e+01 8.576999999999999602e+01
5.661999999999999744e+01 4.154999999999999716e+01 5.800000000000000000e+01 5.785000000000000142e+01 5.589999999999999858e+01 6.787999999999999545e+01
4.736999999999999744e+01 5.774000000000000199e+01 6.400000000000000000e+01 4.767000000000000171e+01 4.803999999999999915e+01 4.799000000000000199e+01
7.259999999999999432e+01 5.453999999999999915e+01 5.079999999999999716e+01 7.281999999999999318e+01 8.048999999999999488e+01 5.478000000000000114e+01
3.617000000000000171e+01 3.681000000000000227e+01 4.353000000000000114e+01 3.506000000000000227e+01 3.867000000000000171e+01 3.155000000000000071e+01
4.482999999999999829e+01 5.022999999999999687e+01 5.036999999999999744e+01 6.371999999999999886e+01 4.796000000000000085e+01 6.157000000000000028e+01
6.134000000000000341e+01 6.759000000000000341e+01 7.956000000000000227e+01 5.996000000000000085e+01 5.299000000000000199e+01 6.950000000000000000e+01
6.321000000000000085e+01 5.159000000000000341e+01 5.589000000000000057e+01 6.357999999999999829e+01 4.974000000000000199e+01 4.528000000000000114e+01
5.871999999999999886e+01 6.500000000000000000e+01 6.859999999999999432e+01 6.704999999999999716e+01 5.532000000000000028e+01 6.020000000000000284e+01
6.209000000000000341e+01 6.525000000000000000e+01 5.582999999999999829e+01 4.196000000000000085e+01 5.300000000000000000e+01 5.771000000000000085e+01
6.626000000000000512e+01 5.756000000000000227e+01 7.465000000000000568e+01 6.236999999999999744e+01 9.562000000000000455e+01 8.495999999999999375e+01
5.385999999999999943e+01 6.998999999999999488e+01 6.856999999999999318e+01 6.689000000000000057e+01 6.437999999999999545e+01 6.843000000000000682e+01
6.256000000000000227e+01 6.399000000000000199e+01 6.028000000000000114e+01 5.635000000000000142e+01 6.254999999999999716e+01 5.918999999999999773e+01
5.143999999999999773e+01 6.610999999999999943e+01 6.756000000000000227e+01 5.078999999999999915e+01 6.186999999999999744e+01 6.103999999999999915e+01
8.126000000000000512e+01 6.548000000000000398e+01 6.865000000000000568e+01 7.667000000000000171e+01 8.331000000000000227e+01 8.073999999999999488e+01
4.671999999999999886e+01 4.750999999999999801e+01 4.650000000000000000e+01 3.375000000000000000e+01 4.484000000000000341e+01 4.753000000000000114e+01
4.700999999999999801e+01 5.825000000000000000e+01 4.897999999999999687e+01 5.828999999999999915e+01 6.618999999999999773e+01 6.399000000000000199e+01
6.940999999999999659e+01 9.009000000000000341e+01 6.701999999999999602e+01 4.922999999999999687e+01 5.957999999999999829e+01 6.139999999999999858e+01
6.437000000000000455e+01 5.747999999999999687e+01 7.179999999999999716e+01 6.354999999999999716e+01 5.378000000000000114e+01 4.829999999999999716e+01
6.145000000000000284e+01 5.634000000000000341e+01 4.310999999999999943e+01 5.485999999999999943e+01 4.585000000000000142e+01 6.453000000000000114e+01
5.331000000000000227e+01 4.479999999999999716e+01 3.889000000000000057e+01 4.100999999999999801e+01 4.682999999999999829e+01 4.895000000000000284e+01
6.142999999999999972e+01 4.184000000000000341e+01 4.735999999999999943e+01 5.346000000000000085e+01 5.889999999999999858e+01 5.707000000000000028e+01
7.762000000000000455e+01 7.885999999999999943e+01 6.648999999999999488e+01 8.106000000000000227e+01 8.370999999999999375e+01 6.890999999999999659e+01
5.179999999999999716e+01 5.981000000000000227e+01 4.211999999999999744e+01 4.095000000000000284e+01 4.253000000000000114e+01 5.565999999999999659e+01
6.046000000000000085e+01 6.125999999999999801e+01 6.750000000000000000e+01 6.321000000000000085e+01 6.118999999999999773e+01 7.851000000000000512e+01
7.948999999999999488e+01 9.312000000000000455e+01 8.501999999999999602e+01 1.066099999999999994e+02 1.236500000000000057e+02 1.289600000000000080e+02
4.628000000000000114e+01 6.967000000000000171e+01 6.336999999999999744e+01 5.942000000000000171e+01 6.263000000000000256e+01 6.498000000000000398e+01
6.247999999999999687e+01 7.251000000000000512e+01 7.223000000000000398e+01 7.907999999999999829e+01 7.062999999999999545e+01 6.015999999999999659e+01
5.385999999999999943e+01 4.297999999999999687e+01 4.475999999999999801e+01 5.452000000000000313e+01 4.410999999999999943e+01 4.407999999999999829e+01
5.546999999999999886e+01 6.809999999999999432e+01 5.588000000000000256e+01 4.286999999999999744e+01 4.932000000000000028e+01 5.050000000000000000e+01
5.107999999999999829e+01 7.890999999999999659e+01 7.048999999999999488e+01 6.948999999999999488e+01 6.934999999999999432e+01 7.584999999999999432e+01
5.625000000000000000e+01 8.868999999999999773e+01 8.385999999999999943e+01 6.554999999999999716e+01 7.067000000000000171e+01 9.129999999999999716e+01
3.689000000000000057e+01 3.739999999999999858e+01 3.767000000000000171e+01 4.142999999999999972e+01 4.767999999999999972e+01 3.503999999999999915e+01
6.926999999999999602e+01 8.070999999999999375e+01 7.062000000000000455e+01 6.146999999999999886e+01 6.507999999999999829e+01 5.678999999999999915e+01
4.150999999999999801e+01 3.778999999999999915e+01 3.521000000000000085e+01 3.382999999999999829e+01 4.256000000000000227e+01 4.393999999999999773e+01
5.527000000000000313e+01 6.404000000000000625e+01 5.664000000000000057e+01 6.290999999999999659e+01 6.304999999999999716e+01 5.956000000000000227e+01
5.325999999999999801e+01 5.528000000000000114e+01 4.500999999999999801e+01 5.086999999999999744e+01 4.295000000000000284e+01 5.432999999999999829e+01
5.800000000000000000e+01 4.557999999999999829e+01 4.828000000000000114e+01 4.067000000000000171e+01 5.650000000000000000e+01 4.703999999999999915e+01
6.907999999999999829e+01 4.900999999999999801e+01 4.821000000000000085e+01 4.952000000000000313e+01 5.888000000000000256e+01 6.556000000000000227e+01
7.084000000000000341e+01 6.737999999999999545e+01 8.025000000000000000e+01 7.676999999999999602e+01 7.353000000000000114e+01 5.778999999999999915e+01
4.763000000000000256e+01 6.025999999999999801e+01 5.271999999999999886e+01 5.952000000000000313e+01 4.785999999999999943e+01 4.988000000000000256e+01
9.431999999999999318e+01 7.720999999999999375e+01 5.778000000000000114e+01 6.729000000000000625e+01 7.373999999999999488e+01 6.976000000000000512e+01
6.003999999999999915e+01 5.397999999999999687e+01 5.771000000000000085e+01 5.803000000000000114e+01 4.803000000000000114e+01 5.157999999999999829e+01
5.170000000000000284e+01 5.824000000000000199e+01 5.315999999999999659e+01 5.604999999999999716e+01 5.521999999999999886e+01 4.875000000000000000e+01
5.764999999999999858e+01 6.682999999999999829e+01 4.992999999999999972e+01 6.890999999999999659e+01 6.948999999999999488e+01 5.799000000000000199e+01
6.579999999999999716e+01 6.072999999999999687e+01 6.078000000000000114e+01 5.618999999999999773e+01 6.409000000000000341e+01 6.309000000000000341e+01
4.461999999999999744e+01 5.049000000000000199e+01 4.118999999999999773e+01 4.888000000000000256e+01 6.339000000000000057e+01 5.915999999999999659e+01
4.507999999999999829e+01 4.967999999999999972e+01 5.627000000000000313e+01 4.892000000000000171e+01 4.364999999999999858e+01 5.575000000000000000e+01
5.114000000000000057e+01 6.770000000000000284e+01 5.813000000000000256e+01 5.834000000000000341e+01 5.774000000000000199e+01 5.928999999999999915e+01
5.411999999999999744e+01 5.253000000000000114e+01 5.267000000000000171e+01 5.510999999999999943e+01 5.743999999999999773e+01 4.821000000000000085e+01
5.685999999999999943e+01 5.846000000000000085e+01 4.863000000000000256e+01 6.086999999999999744e+01 5.825000000000000000e+01 5.427000000000000313e+01
8.717000000000000171e+01 8.393999999999999773e+01 7.456000000000000227e+01 6.168999999999999773e+01 7.353000000000000114e+01 7.765999999999999659e+01
4.495000000000000284e+01 5.395000000000000284e+01 6.238000000000000256e+01 4.609000000000000341e+01 6.693000000000000682e+01 4.510999999999999943e+01
5.489999999999999858e+01 5.278999999999999915e+01 6.837999999999999545e+01 5.154999999999999716e+01 4.559000000000000341e+01 4.460000000000000142e+01
5.377000000000000313e+01 4.974000000000000199e+01 4.934000000000000341e+01 5.002000000000000313e+01 5.325999999999999801e+01 6.285999999999999943e+01
6.848999999999999488e+01 7.387999999999999545e+01 6.906999999999999318e+01 7.726000000000000512e+01 8.193999999999999773e+01 5.243999999999999773e+01
4.631000000000000227e+01 3.925000000000000000e+01 4.878999999999999915e+01 4.350999999999999801e+01 5.396999999999999886e+01 4.804999999999999716e+01
5.821999999999999886e+01 7.521999999999999886e+01 4.924000000000000199e+01 6.093999999999999773e+01 4.978000000000000114e+01 4.285000000000000142e+01
6.565000000000000568e+01 7.051999999999999602e+01 6.765999999999999659e+01 8.265999999999999659e+01 5.721999999999999886e+01 5.734000000000000341e+01
6.317000000000000171e+01 5.532999999999999829e+01 7.029999999999999716e+01 5.886999999999999744e+01 4.967000000000000171e+01 5.589999999999999858e+01
6.568000000000000682e+01 7.318999999999999773e+01 6.196000000000000085e+01 6.856000000000000227e+01 5.550000000000000000e+01 5.506000000000000227e+01
3.660999999999999943e+01 4.754999999999999716e+01 3.771000000000000085e+01 5.989000000000000057e+01 4.179999999999999716e+01 3.909000000000000341e+01
4.657999999999999829e+01 3.675000000000000000e+01 4.061999999999999744e+01 3.513000000000000256e+01 3.652000000000000313e+01 3.472999999999999687e+01
3.259000000000000341e+01 4.479999999999999716e+01 3.571999999999999886e+01 4.400999999999999801e+01 4.310999999999999943e+01 5.792999999999999972e+01
6.360000000000000142e+01 6.346999999999999886e+01 5.556000000000000227e+01 6.631999999999999318e+01 6.363000000000000256e+01 5.900999999999999801e+01
4.918999999999999773e+01 4.696999999999999886e+01 3.840999999999999659e+01 5.004999999999999716e+01 3.949000000000000199e+01 4.439999999999999858e+01
4.292999999999999972e+01 5.475999999999999801e+01 5.724000000000000199e+01 5.249000000000000199e+01 4.188000000000000256e+01 4.315999999999999659e+01
7.040000000000000568e+01 6.415999999999999659e+01 6.731999999999999318e+01 7.590999999999999659e+01 7.240000000000000568e+01 7.346999999999999886e+01
4.768999999999999773e+01 3.797999999999999687e+01 3.959000000000000341e+01 4.535999999999999943e+01 4.281000000000000227e+01 6.013000000000000256e+01
6.517000000000000171e+01 7.393999999999999773e+01 9.723000000000000398e+01 6.221000000000000085e+01 7.426000000000000512e+01 8.860999999999999943e+01
6.175000000000000000e+01 5.789000000000000057e+01 6.798000000000000398e+01 5.685000000000000142e+01 5.724000000000000199e+01 6.015999999999999659e+01
5.775999999999999801e+01 5.438000000000000256e+01 5.715999999999999659e+01 5.882999999999999829e+01 4.792000000000000171e+01 5.660000000000000142e+01
5.953999999999999915e+01 5.742999999999999972e+01 6.246999999999999886e+01 7.306000000000000227e+01 6.075999999999999801e+01 5.650000000000000000e+01
5.953999999999999915e+01 6.032999999999999829e+01 6.848999999999999488e+01 6.832999999999999829e+01 5.303999999999999915e+01 6.848999999999999488e+01
7.454000000000000625e+01 7.023999999999999488e+01 6.454999999999999716e+01 6.495000000000000284e+01 5.579999999999999716e+01 8.070999999999999375e+01
6.931000000000000227e+01 6.227000000000000313e+01 8.134000000000000341e+01 8.782999999999999829e+01 8.423999999999999488e+01 7.029999999999999716e+01
5.378000000000000114e+01 5.174000000000000199e+01 5.485000000000000142e+01 5.704999999999999716e+01 5.235999999999999943e+01 5.263000000000000256e+01
8.346999999999999886e+01 8.062000000000000455e+01 8.157999999999999829e+01 6.701999999999999602e+01 8.948000000000000398e+01 7.754999999999999716e+01
5.193999999999999773e+01 5.996999999999999886e+01 4.735000000000000142e+01 5.875999999999999801e+01 4.327000000000000313e+01 5.538000000000000256e+01
7.084000000000000341e+01 5.467000000000000171e+01 6.254999999999999716e+01 8.229000000000000625e+01 7.543000000000000682e+01 6.159000000000000341e+01
5.747999999999999687e+01 5.321999999999999886e+01 6.621999999999999886e+01 6.828000000000000114e+01 5.742999999999999972e+01 6.290999999999999659e+01
3.760999999999999943e+01 4.206000000000000227e+01 4.240999999999999659e+01 5.561999999999999744e+01 3.959000000000000341e+01 3.817999999999999972e+01
